user_id,create_time,content,sms_type
id469,2020-0320 15:00:00,hello,receive
id469,2020-0320 15:00:00,hello,receive
id470,2020-0320 15:00:00,hello,receive
id470,2020-0320 15:00:00,hello,receive
id470,2020-0320 15:00:00,hello,send
id470,2020-0320 15:00:00,hello,receive
id471,2020-0320 15:00:00,hello,receive
id471,2020-0320 15:00:00,hello,send
id471,2020-0320 15:00:00,hello,receive
id472,2020-0320 15:00:00,hello,send
id472,2020-0320 15:00:00,hello,send
id473,2020-0320 15:00:00,hello,send
id473,2020-0320 15:00:00,hello,send
id473,2020-0320 15:00:00,hello,send
id473,2020-0320 15:00:00,hello,send
id474,2020-0320 15:00:00,hello,send
id475,2020-0320 15:00:00,hello,send
id475,2020-0320 15:00:00,hello,receive
id475,2020-0320 15:00:00,hello,send
id476,2020-0320 15:00:00,hello,receive
id476,2020-0320 15:00:00,hello,receive
id476,2020-0320 15:00:00,hello,send
id476,2020-0320 15:00:00,hello,receive
id476,2020-0320 15:00:00,hello,receive
id477,2020-0320 15:00:00,hello,send
id477,2020-0320 15:00:00,hello,receive
id477,2020-0320 15:00:00,hello,send
id477,2020-0320 15:00:00,hello,send
id477,2020-0320 15:00:00,hello,send
id478,2020-0320 15:00:00,hello,receive
id478,2020-0320 15:00:00,hello,receive
id478,2020-0320 15:00:00,hello,receive
id479,2020-0320 15:00:00,hello,send
id479,2020-0320 15:00:00,hello,receive
id479,2020-0320 15:00:00,hello,receive
id480,2020-0320 15:00:00,hello,receive
id481,2020-0320 15:00:00,hello,receive
id481,2020-0320 15:00:00,hello,receive
id481,2020-0320 15:00:00,hello,receive
id481,2020-0320 15:00:00,hello,send
id482,2020-0320 15:00:00,hello,receive
id482,2020-0320 15:00:00,hello,send
id482,2020-0320 15:00:00,hello,send
id482,2020-0320 15:00:00,hello,receive
id483,2020-0320 15:00:00,hello,send
id484,2020-0320 15:00:00,hello,send
id484,2020-0320 15:00:00,hello,receive
id484,2020-0320 15:00:00,hello,send
id484,2020-0320 15:00:00,hello,send
id485,2020-0320 15:00:00,hello,receive
id485,2020-0320 15:00:00,hello,receive
id486,2020-0320 15:00:00,hello,receive
id486,2020-0320 15:00:00,hello,receive
id486,2020-0320 15:00:00,hello,receive
id486,2020-0320 15:00:00,hello,send
id487,2020-0320 15:00:00,hello,send
id487,2020-0320 15:00:00,hello,send
id488,2020-0320 15:00:00,hello,receive
id488,2020-0320 15:00:00,hello,send
id488,2020-0320 15:00:00,hello,send
id488,2020-0320 15:00:00,hello,receive
id489,2020-0320 15:00:00,hello,send
id489,2020-0320 15:00:00,hello,receive
id489,2020-0320 15:00:00,hello,receive
id489,2020-0320 15:00:00,hello,receive
id489,2020-0320 15:00:00,hello,receive
id490,2020-0320 15:00:00,hello,send
id490,2020-0320 15:00:00,hello,receive
id490,2020-0320 15:00:00,hello,send
id490,2020-0320 15:00:00,hello,send
id490,2020-0320 15:00:00,hello,send
id491,2020-0320 15:00:00,hello,receive
id491,2020-0320 15:00:00,hello,send
id491,2020-0320 15:00:00,hello,send
id491,2020-0320 15:00:00,hello,send
id491,2020-0320 15:00:00,hello,send
id492,2020-0320 15:00:00,hello,send
id492,2020-0320 15:00:00,hello,send
id492,2020-0320 15:00:00,hello,send
id492,2020-0320 15:00:00,hello,receive
id493,2020-0320 15:00:00,hello,send
id493,2020-0320 15:00:00,hello,receive
id493,2020-0320 15:00:00,hello,receive
id494,2020-0320 15:00:00,hello,receive
id494,2020-0320 15:00:00,hello,receive
id495,2020-0320 15:00:00,hello,receive
id495,2020-0320 15:00:00,hello,send
id496,2020-0320 15:00:00,hello,receive
id496,2020-0320 15:00:00,hello,send
id497,2020-0320 15:00:00,hello,receive
id497,2020-0320 15:00:00,hello,receive
id497,2020-0320 15:00:00,hello,send
id497,2020-0320 15:00:00,hello,receive
id498,2020-0320 15:00:00,hello,receive
id498,2020-0320 15:00:00,hello,receive
id498,2020-0320 15:00:00,hello,send
id498,2020-0320 15:00:00,hello,receive
id498,2020-0320 15:00:00,hello,send
id499,2020-0320 15:00:00,hello,send
id500,2020-0320 15:00:00,hello,receive
id500,2020-0320 15:00:00,hello,receive
id500,2020-0320 15:00:00,hello,send
id500,2020-0320 15:00:00,hello,receive
id500,2020-0320 15:00:00,hello,send
id501,2020-0320 15:00:00,hello,receive
id502,2020-0320 15:00:00,hello,send
id503,2020-0320 15:00:00,hello,receive
id503,2020-0320 15:00:00,hello,send
id503,2020-0320 15:00:00,hello,receive
id503,2020-0320 15:00:00,hello,receive
id504,2020-0320 15:00:00,hello,receive
id504,2020-0320 15:00:00,hello,receive
id504,2020-0320 15:00:00,hello,send
id504,2020-0320 15:00:00,hello,receive
id505,2020-0320 15:00:00,hello,receive
id505,2020-0320 15:00:00,hello,send
id505,2020-0320 15:00:00,hello,send
id505,2020-0320 15:00:00,hello,receive
id506,2020-0320 15:00:00,hello,send
id507,2020-0320 15:00:00,hello,send
id507,2020-0320 15:00:00,hello,receive
id508,2020-0320 15:00:00,hello,send
id508,2020-0320 15:00:00,hello,receive
id508,2020-0320 15:00:00,hello,send
id508,2020-0320 15:00:00,hello,send
id508,2020-0320 15:00:00,hello,send
id509,2020-0320 15:00:00,hello,receive
id509,2020-0320 15:00:00,hello,send
id509,2020-0320 15:00:00,hello,send
id509,2020-0320 15:00:00,hello,send
id509,2020-0320 15:00:00,hello,receive
id510,2020-0320 15:00:00,hello,send
id510,2020-0320 15:00:00,hello,send
id511,2020-0320 15:00:00,hello,send
id511,2020-0320 15:00:00,hello,send
id511,2020-0320 15:00:00,hello,send
id512,2020-0320 15:00:00,hello,receive
id512,2020-0320 15:00:00,hello,send
id512,2020-0320 15:00:00,hello,send
id513,2020-0320 15:00:00,hello,receive
id514,2020-0320 15:00:00,hello,send
id514,2020-0320 15:00:00,hello,send
id514,2020-0320 15:00:00,hello,receive
id514,2020-0320 15:00:00,hello,send
id515,2020-0320 15:00:00,hello,receive
id515,2020-0320 15:00:00,hello,receive
id515,2020-0320 15:00:00,hello,receive
id515,2020-0320 15:00:00,hello,send
id516,2020-0320 15:00:00,hello,receive
id516,2020-0320 15:00:00,hello,receive
id516,2020-0320 15:00:00,hello,receive
id516,2020-0320 15:00:00,hello,send
id517,2020-0320 15:00:00,hello,receive
id517,2020-0320 15:00:00,hello,send
id517,2020-0320 15:00:00,hello,send
id517,2020-0320 15:00:00,hello,send
id517,2020-0320 15:00:00,hello,receive
id518,2020-0320 15:00:00,hello,send
id518,2020-0320 15:00:00,hello,receive
id518,2020-0320 15:00:00,hello,send
id518,2020-0320 15:00:00,hello,send
id518,2020-0320 15:00:00,hello,receive
id519,2020-0320 15:00:00,hello,receive
id519,2020-0320 15:00:00,hello,send
id519,2020-0320 15:00:00,hello,receive
id519,2020-0320 15:00:00,hello,receive
id520,2020-0320 15:00:00,hello,send
id520,2020-0320 15:00:00,hello,send
id520,2020-0320 15:00:00,hello,send
id520,2020-0320 15:00:00,hello,send
id520,2020-0320 15:00:00,hello,receive
id521,2020-0320 15:00:00,hello,send
id521,2020-0320 15:00:00,hello,receive
id521,2020-0320 15:00:00,hello,send
id522,2020-0320 15:00:00,hello,receive
id522,2020-0320 15:00:00,hello,receive
id523,2020-0320 15:00:00,hello,send
id523,2020-0320 15:00:00,hello,send
id523,2020-0320 15:00:00,hello,send
id523,2020-0320 15:00:00,hello,receive
id524,2020-0320 15:00:00,hello,receive
id524,2020-0320 15:00:00,hello,receive
id525,2020-0320 15:00:00,hello,receive
id525,2020-0320 15:00:00,hello,send
id526,2020-0320 15:00:00,hello,receive
id526,2020-0320 15:00:00,hello,send
id527,2020-0320 15:00:00,hello,receive
id527,2020-0320 15:00:00,hello,send
id527,2020-0320 15:00:00,hello,receive
id528,2020-0320 15:00:00,hello,receive
id528,2020-0320 15:00:00,hello,send
id528,2020-0320 15:00:00,hello,send
id528,2020-0320 15:00:00,hello,send
id529,2020-0320 15:00:00,hello,send
id529,2020-0320 15:00:00,hello,receive
id529,2020-0320 15:00:00,hello,send
id529,2020-0320 15:00:00,hello,send
id530,2020-0320 15:00:00,hello,send
id530,2020-0320 15:00:00,hello,receive
id531,2020-0320 15:00:00,hello,receive
id531,2020-0320 15:00:00,hello,receive
id531,2020-0320 15:00:00,hello,receive
id531,2020-0320 15:00:00,hello,send
id532,2020-0320 15:00:00,hello,receive
id532,2020-0320 15:00:00,hello,send
id533,2020-0320 15:00:00,hello,receive
id533,2020-0320 15:00:00,hello,receive
id534,2020-0320 15:00:00,hello,receive
id534,2020-0320 15:00:00,hello,receive
id535,2020-0320 15:00:00,hello,receive
id535,2020-0320 15:00:00,hello,receive
id535,2020-0320 15:00:00,hello,send
id536,2020-0320 15:00:00,hello,receive
id536,2020-0320 15:00:00,hello,receive
id536,2020-0320 15:00:00,hello,receive
id536,2020-0320 15:00:00,hello,send
id536,2020-0320 15:00:00,hello,send
id537,2020-0320 15:00:00,hello,receive
id537,2020-0320 15:00:00,hello,send
id537,2020-0320 15:00:00,hello,send
id537,2020-0320 15:00:00,hello,receive
id538,2020-0320 15:00:00,hello,send
id539,2020-0320 15:00:00,hello,send
id539,2020-0320 15:00:00,hello,send
id539,2020-0320 15:00:00,hello,send
id539,2020-0320 15:00:00,hello,send
id540,2020-0320 15:00:00,hello,send
id540,2020-0320 15:00:00,hello,receive
id541,2020-0320 15:00:00,hello,send
id541,2020-0320 15:00:00,hello,receive
id541,2020-0320 15:00:00,hello,receive
id542,2020-0320 15:00:00,hello,receive
id542,2020-0320 15:00:00,hello,send
id542,2020-0320 15:00:00,hello,receive
id542,2020-0320 15:00:00,hello,send
id542,2020-0320 15:00:00,hello,receive
id543,2020-0320 15:00:00,hello,send
id544,2020-0320 15:00:00,hello,receive
id545,2020-0320 15:00:00,hello,receive
id545,2020-0320 15:00:00,hello,receive
id545,2020-0320 15:00:00,hello,send
id545,2020-0320 15:00:00,hello,send
id546,2020-0320 15:00:00,hello,send
id546,2020-0320 15:00:00,hello,send
id546,2020-0320 15:00:00,hello,send
id547,2020-0320 15:00:00,hello,receive
id547,2020-0320 15:00:00,hello,send
id547,2020-0320 15:00:00,hello,send
id547,2020-0320 15:00:00,hello,receive
id547,2020-0320 15:00:00,hello,receive
id548,2020-0320 15:00:00,hello,receive
id548,2020-0320 15:00:00,hello,receive
id548,2020-0320 15:00:00,hello,send
id548,2020-0320 15:00:00,hello,receive
id548,2020-0320 15:00:00,hello,receive
id549,2020-0320 15:00:00,hello,receive
id549,2020-0320 15:00:00,hello,receive
id549,2020-0320 15:00:00,hello,send
id549,2020-0320 15:00:00,hello,receive
id550,2020-0320 15:00:00,hello,send
id550,2020-0320 15:00:00,hello,receive
id550,2020-0320 15:00:00,hello,send
id550,2020-0320 15:00:00,hello,send
id551,2020-0320 15:00:00,hello,send
id551,2020-0320 15:00:00,hello,receive
id551,2020-0320 15:00:00,hello,receive
id552,2020-0320 15:00:00,hello,send
id553,2020-0320 15:00:00,hello,receive
id553,2020-0320 15:00:00,hello,receive
id553,2020-0320 15:00:00,hello,receive
id553,2020-0320 15:00:00,hello,send
id554,2020-0320 15:00:00,hello,send
id554,2020-0320 15:00:00,hello,send
id555,2020-0320 15:00:00,hello,receive
id555,2020-0320 15:00:00,hello,receive
id555,2020-0320 15:00:00,hello,send
id555,2020-0320 15:00:00,hello,receive
id555,2020-0320 15:00:00,hello,receive
id556,2020-0320 15:00:00,hello,receive
id556,2020-0320 15:00:00,hello,receive
id556,2020-0320 15:00:00,hello,receive
id556,2020-0320 15:00:00,hello,receive
id556,2020-0320 15:00:00,hello,receive
id557,2020-0320 15:00:00,hello,receive
id557,2020-0320 15:00:00,hello,receive
id557,2020-0320 15:00:00,hello,receive
id557,2020-0320 15:00:00,hello,send
id557,2020-0320 15:00:00,hello,send
id558,2020-0320 15:00:00,hello,receive
id558,2020-0320 15:00:00,hello,send
id558,2020-0320 15:00:00,hello,receive
id558,2020-0320 15:00:00,hello,receive
id559,2020-0320 15:00:00,hello,send
id559,2020-0320 15:00:00,hello,receive
id559,2020-0320 15:00:00,hello,receive
id559,2020-0320 15:00:00,hello,receive
id560,2020-0320 15:00:00,hello,send
id560,2020-0320 15:00:00,hello,send
id561,2020-0320 15:00:00,hello,receive
id561,2020-0320 15:00:00,hello,send
id561,2020-0320 15:00:00,hello,receive
id562,2020-0320 15:00:00,hello,receive
id562,2020-0320 15:00:00,hello,receive
id562,2020-0320 15:00:00,hello,receive
id562,2020-0320 15:00:00,hello,send
id562,2020-0320 15:00:00,hello,receive
id563,2020-0320 15:00:00,hello,receive
id563,2020-0320 15:00:00,hello,receive
id563,2020-0320 15:00:00,hello,receive
id563,2020-0320 15:00:00,hello,send
id564,2020-0320 15:00:00,hello,send
id564,2020-0320 15:00:00,hello,send
id564,2020-0320 15:00:00,hello,receive
id565,2020-0320 15:00:00,hello,send
id566,2020-0320 15:00:00,hello,receive
id566,2020-0320 15:00:00,hello,send
id566,2020-0320 15:00:00,hello,receive
id566,2020-0320 15:00:00,hello,send
id567,2020-0320 15:00:00,hello,receive
id568,2020-0320 15:00:00,hello,send
id568,2020-0320 15:00:00,hello,receive
id569,2020-0320 15:00:00,hello,send
id569,2020-0320 15:00:00,hello,receive
id569,2020-0320 15:00:00,hello,receive
id570,2020-0320 15:00:00,hello,receive
id570,2020-0320 15:00:00,hello,receive
id571,2020-0320 15:00:00,hello,receive
id572,2020-0320 15:00:00,hello,send
id573,2020-0320 15:00:00,hello,send
id573,2020-0320 15:00:00,hello,receive
id573,2020-0320 15:00:00,hello,send
id574,2020-0320 15:00:00,hello,send
id574,2020-0320 15:00:00,hello,receive
id575,2020-0320 15:00:00,hello,receive
id575,2020-0320 15:00:00,hello,send
id576,2020-0320 15:00:00,hello,receive
id576,2020-0320 15:00:00,hello,send
id576,2020-0320 15:00:00,hello,receive
id577,2020-0320 15:00:00,hello,send
id578,2020-0320 15:00:00,hello,receive
id578,2020-0320 15:00:00,hello,send
id578,2020-0320 15:00:00,hello,send
id578,2020-0320 15:00:00,hello,receive
id578,2020-0320 15:00:00,hello,receive
id579,2020-0320 15:00:00,hello,receive
id579,2020-0320 15:00:00,hello,receive
id579,2020-0320 15:00:00,hello,send
id579,2020-0320 15:00:00,hello,receive
id579,2020-0320 15:00:00,hello,receive
id580,2020-0320 15:00:00,hello,receive
id580,2020-0320 15:00:00,hello,receive
id580,2020-0320 15:00:00,hello,receive
id580,2020-0320 15:00:00,hello,send
id581,2020-0320 15:00:00,hello,receive
id581,2020-0320 15:00:00,hello,send
id581,2020-0320 15:00:00,hello,receive
id581,2020-0320 15:00:00,hello,send
id581,2020-0320 15:00:00,hello,send
id582,2020-0320 15:00:00,hello,receive
id583,2020-0320 15:00:00,hello,send
id583,2020-0320 15:00:00,hello,receive
id583,2020-0320 15:00:00,hello,send
id584,2020-0320 15:00:00,hello,send
id584,2020-0320 15:00:00,hello,send
id584,2020-0320 15:00:00,hello,send
id585,2020-0320 15:00:00,hello,receive
id585,2020-0320 15:00:00,hello,send
id585,2020-0320 15:00:00,hello,send
id586,2020-0320 15:00:00,hello,send
id587,2020-0320 15:00:00,hello,send
id587,2020-0320 15:00:00,hello,send
id587,2020-0320 15:00:00,hello,receive
id587,2020-0320 15:00:00,hello,receive
id588,2020-0320 15:00:00,hello,receive
id588,2020-0320 15:00:00,hello,send
id588,2020-0320 15:00:00,hello,send
id588,2020-0320 15:00:00,hello,receive
id589,2020-0320 15:00:00,hello,receive
id589,2020-0320 15:00:00,hello,send
id589,2020-0320 15:00:00,hello,receive
id589,2020-0320 15:00:00,hello,send
id589,2020-0320 15:00:00,hello,send
id590,2020-0320 15:00:00,hello,receive
id591,2020-0320 15:00:00,hello,receive
id591,2020-0320 15:00:00,hello,send
id591,2020-0320 15:00:00,hello,receive
id592,2020-0320 15:00:00,hello,receive
id592,2020-0320 15:00:00,hello,receive
id593,2020-0320 15:00:00,hello,send
id593,2020-0320 15:00:00,hello,send
id593,2020-0320 15:00:00,hello,send
id593,2020-0320 15:00:00,hello,receive
id594,2020-0320 15:00:00,hello,send
id594,2020-0320 15:00:00,hello,send
id594,2020-0320 15:00:00,hello,send
id594,2020-0320 15:00:00,hello,send
id595,2020-0320 15:00:00,hello,receive
id595,2020-0320 15:00:00,hello,receive
id595,2020-0320 15:00:00,hello,receive
id596,2020-0320 15:00:00,hello,send
id596,2020-0320 15:00:00,hello,send
id597,2020-0320 15:00:00,hello,receive
id598,2020-0320 15:00:00,hello,receive
id598,2020-0320 15:00:00,hello,send
id598,2020-0320 15:00:00,hello,send
id598,2020-0320 15:00:00,hello,send
id598,2020-0320 15:00:00,hello,send
id599,2020-0320 15:00:00,hello,receive
id599,2020-0320 15:00:00,hello,send
id599,2020-0320 15:00:00,hello,send
id599,2020-0320 15:00:00,hello,receive
id599,2020-0320 15:00:00,hello,receive
id600,2020-0320 15:00:00,hello,send
id600,2020-0320 15:00:00,hello,receive
id600,2020-0320 15:00:00,hello,receive
id600,2020-0320 15:00:00,hello,send
id600,2020-0320 15:00:00,hello,send
id601,2020-0320 15:00:00,hello,receive
id601,2020-0320 15:00:00,hello,send
id601,2020-0320 15:00:00,hello,send
id602,2020-0320 15:00:00,hello,receive
id602,2020-0320 15:00:00,hello,receive
id602,2020-0320 15:00:00,hello,receive
id602,2020-0320 15:00:00,hello,receive
id603,2020-0320 15:00:00,hello,send
id603,2020-0320 15:00:00,hello,receive
id603,2020-0320 15:00:00,hello,send
id603,2020-0320 15:00:00,hello,receive
id603,2020-0320 15:00:00,hello,send
id604,2020-0320 15:00:00,hello,send
id604,2020-0320 15:00:00,hello,send
id604,2020-0320 15:00:00,hello,send
id604,2020-0320 15:00:00,hello,receive
id604,2020-0320 15:00:00,hello,send
id605,2020-0320 15:00:00,hello,send
id605,2020-0320 15:00:00,hello,receive
id605,2020-0320 15:00:00,hello,send
id605,2020-0320 15:00:00,hello,send
id605,2020-0320 15:00:00,hello,send
id606,2020-0320 15:00:00,hello,send
id606,2020-0320 15:00:00,hello,receive
id607,2020-0320 15:00:00,hello,send
id607,2020-0320 15:00:00,hello,send
id607,2020-0320 15:00:00,hello,receive
id608,2020-0320 15:00:00,hello,send
id608,2020-0320 15:00:00,hello,receive
id608,2020-0320 15:00:00,hello,receive
id608,2020-0320 15:00:00,hello,send
id609,2020-0320 15:00:00,hello,receive
id610,2020-0320 15:00:00,hello,send
id610,2020-0320 15:00:00,hello,send
id610,2020-0320 15:00:00,hello,send
id610,2020-0320 15:00:00,hello,send
id610,2020-0320 15:00:00,hello,receive
id611,2020-0320 15:00:00,hello,send
id611,2020-0320 15:00:00,hello,receive
id611,2020-0320 15:00:00,hello,receive
id611,2020-0320 15:00:00,hello,send
id611,2020-0320 15:00:00,hello,receive
id612,2020-0320 15:00:00,hello,send
id612,2020-0320 15:00:00,hello,send
id613,2020-0320 15:00:00,hello,send
id613,2020-0320 15:00:00,hello,receive
id613,2020-0320 15:00:00,hello,send
id613,2020-0320 15:00:00,hello,send
id613,2020-0320 15:00:00,hello,receive
id614,2020-0320 15:00:00,hello,receive
id615,2020-0320 15:00:00,hello,receive
id615,2020-0320 15:00:00,hello,send
id616,2020-0320 15:00:00,hello,send
id617,2020-0320 15:00:00,hello,send
id617,2020-0320 15:00:00,hello,receive
id617,2020-0320 15:00:00,hello,receive
id617,2020-0320 15:00:00,hello,receive
id617,2020-0320 15:00:00,hello,send
id618,2020-0320 15:00:00,hello,send
id618,2020-0320 15:00:00,hello,send
id618,2020-0320 15:00:00,hello,receive
id619,2020-0320 15:00:00,hello,send
id620,2020-0320 15:00:00,hello,send
id620,2020-0320 15:00:00,hello,receive
id620,2020-0320 15:00:00,hello,send
id621,2020-0320 15:00:00,hello,send
id621,2020-0320 15:00:00,hello,send
id621,2020-0320 15:00:00,hello,receive
id621,2020-0320 15:00:00,hello,send
id621,2020-0320 15:00:00,hello,receive
id622,2020-0320 15:00:00,hello,send
id622,2020-0320 15:00:00,hello,receive
id622,2020-0320 15:00:00,hello,receive
id622,2020-0320 15:00:00,hello,send
id622,2020-0320 15:00:00,hello,receive
id623,2020-0320 15:00:00,hello,receive
id623,2020-0320 15:00:00,hello,send
id623,2020-0320 15:00:00,hello,send
id623,2020-0320 15:00:00,hello,receive
id623,2020-0320 15:00:00,hello,send
id624,2020-0320 15:00:00,hello,send
id624,2020-0320 15:00:00,hello,receive
id624,2020-0320 15:00:00,hello,receive
id624,2020-0320 15:00:00,hello,send
id624,2020-0320 15:00:00,hello,receive
id625,2020-0320 15:00:00,hello,receive
id625,2020-0320 15:00:00,hello,receive
id626,2020-0320 15:00:00,hello,receive
id627,2020-0320 15:00:00,hello,receive
id627,2020-0320 15:00:00,hello,send
id627,2020-0320 15:00:00,hello,receive
id627,2020-0320 15:00:00,hello,receive
id628,2020-0320 15:00:00,hello,receive
id628,2020-0320 15:00:00,hello,receive
id629,2020-0320 15:00:00,hello,receive
id629,2020-0320 15:00:00,hello,send
id630,2020-0320 15:00:00,hello,send
id630,2020-0320 15:00:00,hello,receive
id630,2020-0320 15:00:00,hello,receive
id630,2020-0320 15:00:00,hello,send
id631,2020-0320 15:00:00,hello,send
id631,2020-0320 15:00:00,hello,receive
id631,2020-0320 15:00:00,hello,receive
id631,2020-0320 15:00:00,hello,receive
id631,2020-0320 15:00:00,hello,receive
id632,2020-0320 15:00:00,hello,send
id632,2020-0320 15:00:00,hello,receive
id632,2020-0320 15:00:00,hello,send
id632,2020-0320 15:00:00,hello,send
id632,2020-0320 15:00:00,hello,receive
id633,2020-0320 15:00:00,hello,send
id634,2020-0320 15:00:00,hello,receive
id634,2020-0320 15:00:00,hello,send
id634,2020-0320 15:00:00,hello,send
id635,2020-0320 15:00:00,hello,receive
id636,2020-0320 15:00:00,hello,send
id636,2020-0320 15:00:00,hello,receive
id636,2020-0320 15:00:00,hello,send
id636,2020-0320 15:00:00,hello,send
id636,2020-0320 15:00:00,hello,send
id637,2020-0320 15:00:00,hello,send
id637,2020-0320 15:00:00,hello,send
id637,2020-0320 15:00:00,hello,send
id637,2020-0320 15:00:00,hello,receive
id637,2020-0320 15:00:00,hello,receive
id638,2020-0320 15:00:00,hello,receive
id638,2020-0320 15:00:00,hello,send
id639,2020-0320 15:00:00,hello,send
id640,2020-0320 15:00:00,hello,receive
id640,2020-0320 15:00:00,hello,receive
id641,2020-0320 15:00:00,hello,send
id641,2020-0320 15:00:00,hello,receive
id642,2020-0320 15:00:00,hello,send
id642,2020-0320 15:00:00,hello,send
id642,2020-0320 15:00:00,hello,send
id642,2020-0320 15:00:00,hello,send
id643,2020-0320 15:00:00,hello,receive
id643,2020-0320 15:00:00,hello,send
id643,2020-0320 15:00:00,hello,receive
id643,2020-0320 15:00:00,hello,receive
id644,2020-0320 15:00:00,hello,send
id644,2020-0320 15:00:00,hello,receive
id644,2020-0320 15:00:00,hello,send
id644,2020-0320 15:00:00,hello,send
id644,2020-0320 15:00:00,hello,receive
id645,2020-0320 15:00:00,hello,receive
id645,2020-0320 15:00:00,hello,receive
id645,2020-0320 15:00:00,hello,send
id645,2020-0320 15:00:00,hello,send
id645,2020-0320 15:00:00,hello,send
id646,2020-0320 15:00:00,hello,receive
id646,2020-0320 15:00:00,hello,receive
id646,2020-0320 15:00:00,hello,send
id646,2020-0320 15:00:00,hello,receive
id647,2020-0320 15:00:00,hello,receive
id647,2020-0320 15:00:00,hello,send
id647,2020-0320 15:00:00,hello,send
id648,2020-0320 15:00:00,hello,send
id648,2020-0320 15:00:00,hello,send
id648,2020-0320 15:00:00,hello,receive
id648,2020-0320 15:00:00,hello,receive
id649,2020-0320 15:00:00,hello,receive
id649,2020-0320 15:00:00,hello,receive
id649,2020-0320 15:00:00,hello,send
id649,2020-0320 15:00:00,hello,receive
id649,2020-0320 15:00:00,hello,send
id650,2020-0320 15:00:00,hello,send
id650,2020-0320 15:00:00,hello,send
id650,2020-0320 15:00:00,hello,receive
id651,2020-0320 15:00:00,hello,receive
id652,2020-0320 15:00:00,hello,receive
id652,2020-0320 15:00:00,hello,send
id652,2020-0320 15:00:00,hello,send
id653,2020-0320 15:00:00,hello,receive
id653,2020-0320 15:00:00,hello,send
id653,2020-0320 15:00:00,hello,send
id654,2020-0320 15:00:00,hello,receive
id654,2020-0320 15:00:00,hello,send
id654,2020-0320 15:00:00,hello,send
id654,2020-0320 15:00:00,hello,receive
id654,2020-0320 15:00:00,hello,receive
id655,2020-0320 15:00:00,hello,receive
id655,2020-0320 15:00:00,hello,receive
id655,2020-0320 15:00:00,hello,send
id655,2020-0320 15:00:00,hello,send
id655,2020-0320 15:00:00,hello,receive
id656,2020-0320 15:00:00,hello,send
id656,2020-0320 15:00:00,hello,send
id656,2020-0320 15:00:00,hello,receive
id657,2020-0320 15:00:00,hello,send
id657,2020-0320 15:00:00,hello,receive
id657,2020-0320 15:00:00,hello,receive
id657,2020-0320 15:00:00,hello,receive
id658,2020-0320 15:00:00,hello,send
id659,2020-0320 15:00:00,hello,receive
id660,2020-0320 15:00:00,hello,receive
id660,2020-0320 15:00:00,hello,receive
id660,2020-0320 15:00:00,hello,send
id661,2020-0320 15:00:00,hello,send
id661,2020-0320 15:00:00,hello,receive
id661,2020-0320 15:00:00,hello,send
id662,2020-0320 15:00:00,hello,send
id663,2020-0320 15:00:00,hello,receive
id663,2020-0320 15:00:00,hello,receive
id664,2020-0320 15:00:00,hello,send
id664,2020-0320 15:00:00,hello,receive
id665,2020-0320 15:00:00,hello,send
id665,2020-0320 15:00:00,hello,receive
id665,2020-0320 15:00:00,hello,receive
id665,2020-0320 15:00:00,hello,receive
id665,2020-0320 15:00:00,hello,send
id666,2020-0320 15:00:00,hello,receive
id666,2020-0320 15:00:00,hello,send
id666,2020-0320 15:00:00,hello,send
id666,2020-0320 15:00:00,hello,receive
id666,2020-0320 15:00:00,hello,receive
id667,2020-0320 15:00:00,hello,send
id667,2020-0320 15:00:00,hello,receive
id667,2020-0320 15:00:00,hello,send
id667,2020-0320 15:00:00,hello,receive
id667,2020-0320 15:00:00,hello,send
id668,2020-0320 15:00:00,hello,receive
id668,2020-0320 15:00:00,hello,send
id668,2020-0320 15:00:00,hello,send
id669,2020-0320 15:00:00,hello,send
id669,2020-0320 15:00:00,hello,send
id669,2020-0320 15:00:00,hello,send
id670,2020-0320 15:00:00,hello,receive
id670,2020-0320 15:00:00,hello,send
id671,2020-0320 15:00:00,hello,send
id671,2020-0320 15:00:00,hello,send
id671,2020-0320 15:00:00,hello,send
id671,2020-0320 15:00:00,hello,send
id671,2020-0320 15:00:00,hello,send
id672,2020-0320 15:00:00,hello,send
id673,2020-0320 15:00:00,hello,receive
id673,2020-0320 15:00:00,hello,send
id673,2020-0320 15:00:00,hello,send
id674,2020-0320 15:00:00,hello,receive
id674,2020-0320 15:00:00,hello,send
id674,2020-0320 15:00:00,hello,send
id675,2020-0320 15:00:00,hello,send
id675,2020-0320 15:00:00,hello,send
id675,2020-0320 15:00:00,hello,send
id675,2020-0320 15:00:00,hello,send
id676,2020-0320 15:00:00,hello,send
id676,2020-0320 15:00:00,hello,send
id676,2020-0320 15:00:00,hello,receive
id676,2020-0320 15:00:00,hello,send
id676,2020-0320 15:00:00,hello,receive
id677,2020-0320 15:00:00,hello,receive
id677,2020-0320 15:00:00,hello,send
id677,2020-0320 15:00:00,hello,send
id677,2020-0320 15:00:00,hello,receive
id677,2020-0320 15:00:00,hello,receive
id678,2020-0320 15:00:00,hello,send
id678,2020-0320 15:00:00,hello,send
id678,2020-0320 15:00:00,hello,receive
id678,2020-0320 15:00:00,hello,receive
id678,2020-0320 15:00:00,hello,receive
id679,2020-0320 15:00:00,hello,send
id679,2020-0320 15:00:00,hello,receive
id679,2020-0320 15:00:00,hello,send
id679,2020-0320 15:00:00,hello,send
id679,2020-0320 15:00:00,hello,send
